10216103|0
10216104|0
10216105|0
10216500|0
10216501|0
10216502|0
10216503|0
10216504|0
10216505|0
10216506|0
10216507|0
10216800|0
10216801|0
10216802|0
10216803|0
10216804|0
10216805|0
10216806|0
10216807|0
10216808|0
10216900|0
10216901|0
10216902|0
10216903|0
10216904|0
10216905|0
10216906|0
10216907|0
10216908|0
10216909|0
10216910|0
10217400|0
10217401|0
10217402|0
10217403|0
10217404|0
10217405|0
10217406|0
10217407|0
10217408|0
10217409|0
10217410|0
10217411|0
10217412|0
10217413|0
10217414|0
10217415|0
10217416|0
10217417|0
10217418|0
10217419|0
10217420|0
10217421|0
10217422|0
10217423|0
10217424|0
10221500|0
10221501|0
10221502|0
10222700|0
10222701|0
10222702|0
10222703|0
10223800|0
10223801|0
10223802|0
10223803|0
10223804|0
10224900|0
10224901|0
10224902|0
10226100|0
10226101|0
10226102|0
10241500|0
10241501|0
10241502|0
10241503|0
10241504|0
10241505|0
10241506|0
10241507|0
10241508|0
10241509|0
10241510|0
10241511|0
10241512|0
10241513|0
10241514|0
10241515|0
10241516|0
10241517|0
10241518|0
10241519|0
10241520|0
10252000|0
10252001|0
10252002|0
10252003|0
10252004|0
10252005|0
10252006|0
10252007|0
10252008|0
10252009|0
10252010|0
10252011|0
10252012|0
10252013|0
10252014|0
10252015|0
10252016|0
10252017|0
10252018|0
10252019|0
10252020|0
10252021|0
10252022|0
10252023|0
10252024|0
10252025|0
10252026|0
10252027|0
10252028|0
10252029|0
10252030|0
10252031|0
10252032|0
10252033|0
10252034|0
10252035|0
10252036|0
10252037|0
10252038|0
10252039|0
10252040|0
10252041|0
10252042|0
10252043|0
10252044|0
10252045|0
10252046|0
10252047|0
10252048|0
10252049|0
10252050|0
10252051|0
10252052|0
10252053|0
10252054|0
10252055|0
10252056|0
10252057|0
10252058|0
10252059|0
10252060|0
10252061|0
10252062|0
10252063|0
10252064|0
10252065|0
10252067|0
10302400|0
10302401|0
10302402|0
10302403|0
10302404|0
10302405|0
10302406|0
10302407|0
10302408|0
10302409|0
10302410|0
10302411|0
10302412|0
10302413|0
10302414|0
10302415|0
10302416|0
10302417|0
10302418|0
10302419|0
10302420|0
10302421|0
10302422|0
10302423|0
10302424|0
10302425|0
10302426|0
10302427|0
10302428|0
10302429|0
10302430|0
10302431|0
10302432|0
10302433|0
10302434|0
10302435|0
10302436|0
10302437|0
10302438|0
10302439|0
10302440|0
10302441|0
10302442|0
10302443|0
10302444|0
10302445|0
10302446|0
10302447|0
10302448|0
10302449|0
10302450|0
10302451|0
10302452|0
10302453|0
10302454|0
10302455|0
10302456|0
10302457|0
10302458|0
10302459|0
10302460|0
10302461|0
10302462|0
10302463|0
10302464|0
10302465|0
10302466|0
10302467|0
10302468|0
10302469|0
10302470|0
10302471|0
10302472|0
10302473|0
10302474|0
10302475|0
10302476|0
10302477|0
10302478|0
10302479|0
10302480|0
10302700|0
10302701|0
10302702|0
10302703|0
10302704|0
10302705|0
10302706|0
10302707|0
10302708|0
10302709|0
10302710|0
10302711|0
10302712|0
10302713|0
10302714|0
10302715|0
10302716|0
10302717|0
10302718|0
10302719|0
10302720|0
10302721|0
10302722|0
10302723|0
10302724|0
10302725|0
10302726|0
10302727|0
10302728|0
10302729|0
10302730|0
10302731|0
10302732|0
10302733|0
10302734|0
10302735|0
10302736|0
10302737|0
10302738|0
10302739|0
10302740|0
10302741|0
10302742|0
10302743|0
10302744|0
10302745|0
10302746|0
10302747|0
10302748|0
10302749|0
10302750|0
10302751|0
10302752|0
10302753|0
10302754|0
10302755|0
10302756|0
10302757|0
10302758|0
10302759|0
10302760|0
10302761|0
10302762|0
10302763|0
10302764|0
10302765|0
10302766|0
10302767|0
10302768|0
10302769|0
10302770|0
10302771|0
10302772|0
10302773|0
10302774|0
10302775|0
10302776|0
10302777|0
10302778|0
10302779|0
10302780|0
10302781|0
10302782|0
10311800|0
10311801|0
10311802|0
10311803|0
10311804|0
10311805|0
10312100|0
10312101|0
10312102|0
10312103|0
10312104|0
10312200|0
10312201|0
10312202|0
10312203|0
10312204|0
10312205|0
10312206|0
10312207|0
10312208|0
10312209|0
10312210|0
10312211|0
10312212|0
10312213|0
10312214|0
10312215|0
10312216|0
10312217|0
10312218|0
10312219|0
10313200|0
10313201|0
10313202|0
10313203|0
10313204|0
10313205|0
10313206|0
10313207|0
10313208|0
10313900|0
10313901|0
10313902|0
10313903|0
10313904|0
10313905|0
10313906|0
10313907|0
10313908|0
10313909|0
10313910|0
10313911|0
10313912|0
10313913|0
10313914|0
10313915|0
10313916|0
10313917|0
10313918|0
10313919|0
10313920|0
10313921|0
10313922|0
10313923|0
10313924|0
10313925|0
10313926|0
10313927|0
10313928|0
10313929|0
10314400|0
10314401|0
10314402|0
10314403|0
10314404|0
10314405|0
10314406|0
10315100|0
10315101|0
10315102|0
10315103|0
10315104|0
10315105|0
10315106|0
10316000|0
10316001|0
10316002|0
10316003|0
10316004|0
10316005|0
10316500|0
10316501|0
10316502|0
10316503|0
10316504|0
10316505|0
10316506|0
10316507|0
10316700|0
10316701|0
10316702|0
10316703|0
10316704|0
10316705|0
10316706|0
10316707|0
10316708|0
10316709|0
10316800|0
10316801|0
10316802|0
10316803|0
10316804|0
10316805|0
10316806|0
10316807|0
10316808|0
10316900|0
10316901|0
10316902|0
10316903|0
10316904|0
10316905|0
10316906|0
10316907|0
10316908|0
10316909|0
10316910|0
10317000|0
10317001|0
10317002|0
10317003|0
10317004|0
10317005|0
10317006|0
10317100|0
10317101|0
10317102|0
10317103|0
10317104|0
10317105|0
10317106|0
10317107|0
10317108|0
10317200|0
10317201|0
10317202|0
10317203|0
10317204|0
10317205|0
10317206|0
10317207|0
10317208|0
10317400|0
10317401|0
10317402|0
10317403|0
10317404|0
10317405|0
10317406|0
10317407|0
10317408|0
10317409|0
10317410|0
10317411|0
10317412|0
10317413|0
10317414|0
10317415|0
10317416|0
10317417|0
10317418|0
10317419|0
10317420|0
10317421|0
10317422|0
10317423|0
10317424|0
10321800|0
10321801|0
10321802|0
10322700|0
10322701|0
10322702|0
10322703|0
10326000|0
10326001|0
10326002|0
10326003|0
10326004|0
10326005|0
10326006|0
10326007|0
10326008|0
10326009|0
10326010|0
10326011|0
10326012|0
10326013|0
10326014|0
10326015|0
10326016|0
10326017|0
10326018|0
10326019|0
10326020|0
10326021|0
10326022|0
10326023|0
10326024|0
10326025|0
10326026|0
10326027|0
10326028|0
10326029|0
10326030|0
10326031|0
10326032|0
10326033|0
10326034|0
10326035|0
10326036|0
10326037|0
10326038|0
10326039|0
10326040|0
10326041|0
10326042|0
10326043|0
10326044|0
10326045|0
10326046|0
10326047|0
10326048|0
10326049|0
10326050|0
10326051|0
10326052|0
10326053|0
10326054|0
10326055|0
10326056|0
10326057|0
10326058|0
10326059|0
10326060|0
10326061|0
10326062|0
10326063|0
10326064|0
10326065|0
10326066|0
10326067|0
10326068|0
10326069|0
10326070|0
10326071|0
10326072|0
10326073|0
10326074|0
10326075|0
10326076|0
10326077|0
10326078|0
10326079|0
10326080|0
10326081|0
10326082|0
10326084|0
10326085|0
10326086|0
10341500|0
10341501|0
10341600|0
10341601|0
10342100|0
10342101|0
10342200|0
10342201|0
10411700|0
10411701|0
10411702|0
10411703|0
10411704|0
10411705|0
10411706|0
10411707|0
10411708|0
10411709|0
10411710|0
10411711|0
10411712|0
10411713|0
10411714|0
10411715|0
10411716|0
10411717|0
10411718|0
10411719|0
10411720|0
10411721|0
10411722|0
10411723|0
10411724|0
10411725|0
10411726|0
10411727|0
10411728|0
10411729|0
10411730|0
10411731|0
10411732|0
10411733|0
10411734|0
10411800|0
10411801|0
10411802|0
10411803|0
10411804|0
10411805|0
10414000|0
10414001|0
10414002|0
10414003|0
10414004|0
10414005|0
10414006|0
10416000|0
10416001|0
10416002|0
10416003|0
10416004|0
10416005|0
10417000|0
10417001|0
10417002|0
10417003|0
10417004|0
10417005|0
10417006|0
10425100|0
10425101|0
10425102|0
10425103|0
10425104|0
10426000|0
10426001|0
10426002|0
10426003|0
10426004|0
10426005|0
10426006|0
10426007|0
10426008|0
10426009|0
10426010|0
10426011|0
10426012|0
10426013|0
10426014|0
10426015|0
10426016|0
10426017|0
10426018|0
10426019|0
10426020|0
10426021|0
10426022|0
10426023|0
10426024|0
10426025|0
10426026|0
10426027|0
10426028|0
10426029|0
10426030|0
10426031|0
10426032|0
10426033|0
10426034|0
10426035|0
10426036|0
10426037|0
10426038|0
10426039|0
10426040|0
10426041|0
10426042|0
10426043|0
10426044|0
10426045|0
10426046|0
10426047|0
10426048|0
10426049|0
10426050|0
10426051|0
10426052|0
10426053|0
10426054|0
10426055|0
10426056|0
10426057|0
10426058|0
10426059|0
10426060|0
10426061|0
10426062|0
10426063|0
10426064|0
10426065|0
10426066|0
10426067|0
10426068|0
10426069|0
10426070|0
10426071|0
10426072|0
10426073|0
10426074|0
10426075|0
10426076|0
10426077|0
10426078|0
10426079|0
10426080|0
10426081|0
10426082|0
10426084|0
10426085|0
10426086|0
10426100|0
10426101|0
10426102|0
10501600|0
10501601|0
10501602|0
10501603|0
10501604|0
10501800|0
10501801|0
10501802|0
10501803|0
10501804|0
10501805|0
10501806|0
10501807|0
10501808|0
10501809|0
10501810|0
10501811|0
10501812|0
10501813|0
10502000|0
10502001|0
10502002|0
10502003|0
10502004|0
10502005|0
10502006|0
10502007|0
10502008|0
10502009|0
10502010|0
10502011|0
10502012|0
10502013|0
10502014|0
10502015|0
10502016|0
10502017|0
10502100|0
10502101|0
10502102|0
10502103|0
10502104|0
10502105|0
10502106|0
10502107|0
10502108|0
10502109|0
10502110|0
10502111|0
10502112|0
10502113|0
10502114|0
10502115|0
10502116|0
10502117|0
10502118|0
10502119|0
10502120|0
10502121|0
10502122|0
10502123|0
10502124|0
10502125|0
10502500|0
10502501|0
10502502|0
10502900|0
10502901|0
10502902|0
10502903|0
10502904|0
10502905|0
10502906|0
10502907|0
10502908|0
10502909|0
10502910|0
10502911|0
10502912|0
10502913|0
10502914|0
10502915|0
10502916|0
10502917|0
10502918|0
10502919|0
10502920|0
10502921|0
10502922|0
10502923|0
10502924|0
10502925|0
10502926|0
10502927|0
10502928|0
10502929|0
10502930|0
10502931|0
10502932|0
10502933|0
10502934|0
10502935|0
10502936|0
10502937|0
10502938|0
10502939|0
10502940|0
10502941|0
10502942|0
10502943|0
10502944|0
10502945|0
10502946|0
10502947|0
10502948|0
10502949|0
10502950|0
10502951|0
10502952|0
10502953|0
10502954|0
10502955|0
10502956|0
10502957|0
10502958|0
10502959|0
11101500|0
11101501|0
11101502|0
11101503|0
11101504|0
11101505|1
11101506|0
11101507|0
11101508|0
11101509|0
11101510|0
11101511|1
11101512|1
11101513|0
11101514|0
11101515|0
11101516|0
11101517|0
11101518|0
11101519|0
11101520|0
11101521|1
11101522|1
11101523|0
11101524|0
11101525|0
11101526|0
11101527|0
11101528|1
11101529|0
11101530|0
11101531|0
11101532|0
11101533|0
11101534|0
11101600|0,1
11101601|0,1
11101602|1
11101603|1
11101604|0,1
11101605|0,1
11101606|0,1
11101607|0,1
11101608|1
11101609|0
11101610|0,1
11101611|0,1
11101612|0,1
11101613|0,1
11101614|0,1
11101615|0,1
11101616|0
11101617|0
11101618|0
11101619|0
11101620|0
11101621|0
11101622|1
11101623|0
11101624|0
11101625|0
11101700|0,1
11101701|0
11101702|0
11101704|0
11101705|0,1
11101706|0,1
11101708|0
11101709|1
11101710|0,1
11101711|0,1
11101712|0,1
11101713|0,1
11101714|0,1
11101716|0,1
11101717|0
11101718|0
11101719|0
11101800|0
11101801|0
11101802|0
11101803|0
11101900|0,1
11101901|0,1
11101902|0,1
11101903|0,1
11101904|0,1
11101905|0,1
11101906|0,1
11101907|0,1
11101908|0,1
11111500|0
11111501|0
11111502|0
11111503|0
11111504|0
11111505|0
11111600|0
11111601|0
11111602|0
11111603|0
11111604|0
11111605|0
11111606|0
11111607|0
11111608|0
11111609|0
11111610|0
11111611|0
11111612|0
11111613|0
11111700|0
11111701|0
11111800|0
11111801|0
11111802|0
11111803|0
11111804|0
11111805|0
11111806|0
11111807|0
11111808|0
11111809|0
11111810|0
11111811|0
11111812|0
11121500|0
11121502|0
11121503|0
11121600|0
11121603|0
11121604|0
11121605|0
11121606|0
11121607|0
11121608|0
11121610|0
11121612|0
11121614|0
11121615|0
11121616|0
11121617|0
11121618|0
11121619|0
11121620|0
11121700|0
11121701|0
11121702|0
11121703|0
11121705|0
11121706|0
11121707|0
11121708|0
11121709|0
11121710|0
11121800|0,1
11121801|0,1
11121802|0,1
11121803|0,1
11121804|0,1
11121805|0,1
11121806|0,1
11121807|0,1
11121808|0,1
11121809|0,1
11121810|0,1
11121900|0,1
11121901|0,1
11122000|0
11122001|0
11122002|0
11122003|0
11122004|0
11122005|0
11122006|0
11131500|0
11131501|0
11131502|0
11131503|0
11131504|0
11131505|0
11131506|0
11131507|0
11131508|0
11131600|0
11131602|0
11131603|0
11131604|0
11131605|0
11131607|0
11131608|0
11141600|0,1
11141601|0,1
11141602|0,1
11141603|0,1
11141604|0,1
11141605|0,1
11141606|0,1
11141607|0,1
11141608|0,1
11141609|0,1
11141610|0,1
11141700|0,1
11141701|0,1
11141702|0,1
11151500|0
11151501|0
11151502|0
11151503|0
11151504|0
11151505|0
11151506|0
11151507|0
11151508|0
11151509|0
11151510|0
11151511|0
11151512|0
11151513|0
11151514|0
11151515|0
11151516|0
11151517|0
11151518|0
11151519|0
11151600|0
11151601|0
11151602|0
11151603|0
11151604|0
11151605|0
11151606|0
11151607|0
11151608|0
11151609|0
11151610|0
11151611|0
11151612|0
11151700|0
11151701|0
11151702|0
11151703|0
11151704|0
11151705|0
11151706|0
11151708|0
11151709|0
11151710|0
11151711|0
11151712|0
11151713|0
11151714|0
11151715|0
11151716|0
11161500|0
11161501|0
11161502|0
11161503|0
11161504|0
11161600|0
11161601|0
11161602|0
11161603|0
11161604|0
11161700|0
11161701|0
11161702|0
11161703|0
11161704|0
11161705|0
11161800|0
11161801|0
11161802|0
11161803|0
11161804|0
11161805|0
11161806|0
11161807|0
11162000|0
11162001|0
11162002|0
11162003|0
11162100|0,1
11162101|0,1
11162102|0,1
11162104|0,1
11162105|0,1
11162107|0,1
11162108|0,1
11162109|0,1
11162110|0,1
11162111|0,1
11162112|0,1
11162113|0,1
11162114|0,1
11162115|0,1
11162116|0,1
11162117|0,1
11162118|0,1
11162119|0,1
11162120|0,1
11162121|0,1
11162122|0,1
11162123|0,1
11162124|0,1
11162125|0,1
11162126|0,1
11162127|0,1
11162128|0,1
11162129|0,1
11162130|0,1
11162131|0,1
11162132|0,1
11162133|0,1
11162200|0
11162201|0
11162202|0
11162300|0
11162301|0
11162302|0
11162303|0
11162304|0
11162305|0
11162306|0
11162307|0
11162308|0
11162309|0
11162310|0
11162311|0
11162400|0
11162401|0
11162402|0
11171500|0
11171501|0
11171600|0
11171601|0
11171602|0
11171603|0
11171604|0
11172000|0,1
11172001|0,1
11172002|0,1
11172003|0,1
11172200|0,1
11172201|0,1
11181500|0
11181501|0
11181502|0
11181503|0
11181504|0
11181505|0
11181506|0
11181507|0
11181508|0
11191500|0
11191501|0
11191502|0
11191503|0
11191504|0
11191505|0
11191600|0
11191601|0
11191602|0
11191603|0
11191604|0
11191605|0
11191606|0
11191607|0
11191608|0
11191609|0
11191610|0
11191611|0
11191800|0
11191801|0
11191802|0
11191803|0
12131500|1
12131501|1
12131502|1
12131503|1
12131504|1
12131505|1
12131506|1
12131507|1
12131508|1
12131509|1
12131600|0
12131601|0
12131602|0
12131603|0
12131604|0
12131605|0
12131700|1
12131701|1
12131702|1
12131703|1
12131704|1
12131705|1
12131706|1
12131707|1
12131708|1
12131709|1
12131800|0
12131801|0
12131802|0
12131803|0
12131804|0
12131805|0
12131806|0
12141500|1
12141501|1
12141502|1
12141503|1
12141504|0,1
12141505|1
12141506|0
12141600|0
12141601|1
12141602|0
12141603|0
12141604|0
12141605|0
12141606|0
12141607|0
12141608|0
12141609|0
12141610|0
12141611|0
12141612|0
12141613|0
12141614|0
12141615|0
12141616|0
12141617|0
12141700|0
12141701|0
12141702|0,1
12141703|0
12141704|0,1
12141705|0
12141706|0
12141707|0,1
12141708|0
12141709|0,1
12141710|0,1
12141711|0,1
12141712|0
12141713|0
12141714|0
12141715|1
12141716|0
12141717|0
12141718|0,1
12141719|0
12141720|0
12141721|0,1
12141722|0
12141723|0,1
12141724|0,1
12141725|0
12141726|1
12141727|0,1
12141728|0
12141729|0,1
12141730|0
12141731|0
12141732|0,1
12141733|0
12141734|0
12141735|0
12141736|0
12141737|0
12141738|0
12141739|0
12141740|0,1
12141741|0
12141742|0
12141743|0,1
12141744|0
12141745|0,1
12141746|0,1
12141747|0,1
12141748|1
12141749|1
12141750|0
12141751|0
12141752|0
12141753|0
12141754|0
12141755|0
12141756|0
12141757|0
12141758|0
12141759|0
12141760|0
12141800|0
12141801|1
12141802|0
12141803|1
12141804|1
12141805|1
12141806|1
12141900|0
12141901|1
12141902|1
12141903|0,1
12141904|1
12141905|0,1
12141906|1
12141907|0,1
12141908|0,1
12141909|0,1
12141910|0,1
12141911|0
12141912|1
12141913|0,1
12141914|0
12141915|1
12141916|1
12142000|0
12142001|1
12142002|0
12142003|1
12142004|1
12142005|1
12142006|1
12142100|0
12142101|0,1
12142102|0,1
12142103|0,1
12142104|0,1
12142105|0,1
12142106|0,1
12142107|0,1
12142108|0,1
12142200|0
12142201|0
12142202|0
12142203|0
12142204|0
12142205|0
12142206|0
12142207|0
12142208|0
12161500|0
12161501|0
12161502|0
12161503|0
12161504|0
12161505|0
12161506|0
12161507|0
12161600|0,1
12161601|0,1
12161602|0,1
12161603|0,1
12161604|0,1
12161605|0,1
12161606|0,1
12161700|0
12161701|0
12161702|0
12161703|0
12161704|0
12161705|0
12161706|0
12161800|0
12161801|0
12161802|0
12161803|0
12161804|0
12161805|0
12161806|0
12161807|0
12161808|0
12161809|0
12161900|0
12161901|0
12161902|0
12161903|0
12161904|0
12161905|0
12161906|0
12161907|0
12161908|0
12161909|0
12161910|0
12161911|0
12161912|0
12161913|0
12162000|0
12162002|0
12162003|0
12162004|0
12162005|0
12162006|0
12162100|0
12162101|0
12162200|0
12162201|0
12162202|0
12162203|0
12162204|0
12162205|0
12162206|0
12162207|0
12162208|0
12162209|0
12162210|0
12162211|1
12162212|0
12162300|0
12162301|0
12162302|0
12162303|0
12162304|0
12162305|0
12162700|0
12162701|0
12162702|0
12162800|0
12162801|0
12162802|0
12162900|0
12162901|0
12162902|0
12162903|0
12163100|0
12163101|0
12163102|0
12163300|0
12163301|0
12163400|0
12163401|0
12163500|0
12163501|0
12163600|0
12163601|0
12163602|0
12163800|0,1
12163801|0,1
12163802|0,1
12163900|0
12163901|0
12163902|0
12164000|0
12164001|0
12164100|0
12164101|0
12164102|0
12164200|0
12164201|0
12164300|0
12164301|0
12164302|0
12164303|0
12164400|0
12164401|0
12164500|0
12164501|0
12164502|0
12164503|0,1
12164504|0
12164505|0
12164508|0
12164509|0
12164600|0
12164601|0
12164602|0
12164603|0
12164604|0
12164605|0
12164606|0
12164800|0
12164801|0
12164802|0
12164803|0
12164900|0
12164901|0
12164902|0
12164903|0
12164904|0
12164905|0
12165000|0
12165001|0
12165100|0
12165101|0
12165102|0
12165103|0
12165104|0
12171500|0
12171501|0,1
12171502|0,1
12171503|0,1
12171504|0,1
12171505|0
12171506|0,1
12171507|0,1
12171508|0,1
12171509|0,1
12171510|0,1
