1831|ACIDO SULFURICO FUMANTE
1832|ACIDO SULFURICO AGOTADO
1833|ACIDO SULFUROSO
1834|CLORURO DE SULFURILO
1835|HIDROXIDO DE TETRAMETILAMONIO EN SOLUCION
1836|CLORURO DE TIONILO
1837|CLORURO DE TIOFOSFORILO
1838|TETRACLORURO DE TITANIO
1839|ACIDO TRICLOROACETICO
1840|CLORURO DE ZINC (CINC)  EN SOLUCION
1841|ALDEHIDATO AMONICO
1843|DINITRO-o-CRESOLATO AMONICO, SOLIDO
1845|DIOXIDO DE CARBONO SOLIDO (HIELO SECO)
1846|TETRACLORURO DE CARBONO
1847|SULFURO DE POTASICO HIDRATADO con un mínimo de 30% de agua de cristalización
1848|ACIDO PROPIONICO, con no menos de 10% o menor de 90% de ácido en masa
1849|SULFURO DE SODIO HIDRATADO con un mínimo de 30% de agua
1851|MEDICAMENTO LIQUIDO, TOXICO N.E.P.
1854|BARIO, ALEACIONES PIROFORICAS DE
1855|CALCIO PIROFORICO o CALCIO, ALEACIONES PIROFORICAS DE
1856|TRAPOS GRASIENTOS
1857|DESECHOS TEXTILES HUMEDOS
1858|HEXAFLUOROPROPILENO  (GAS REFRIGERANTE R 1216)
1859|TETRAFLUORURO DE SILICIO COMPRIMIDO
1860|FLUORURO DE VINILO ESTABILIZADO
1862|CROTONATO DE ETILO
1863|COMBUSTIBLE PARA MOTORES DE TURBINA DE AVIACION
1865|NITRATO DE n-PROPILO
1866|RESINA, SOLUCIONES DE, inflamables
1868|DECABORANO
1869|MAGNESIO o ALEACIONES DE MAGNESIO con más de 50% de magnesio en recortes, gránulos o tiras
1870|BOROHIDRURO DE POTASICO
1871|HIDRURO DE TITANIO
1872|DIOXIDO DE PLOMO
1873|ACIDO PERCLORICO con más de 50% pero no más de 72%, en masa, de ácido
1884|OXIDO BARICO
1885|BENCIDINA
1886|CLORURO DE BENCILIDENO
1887|BROMOCLOROMETANO
1888|CLOROFORMO
1889|BROMURO DE CIANOGENO
1891|BROMURO DE ETILO
1892|ETILDICLOROARSINA
1894|HIDROXIDO FENILMERCURICO
1895|NITRATO FENILMERCURICO
1897|TETRACLOROETILENO
1898|YODURO DE ACETILO
1902|FOSFATO ACIDO DE DIISOOCTILO
1905|ACIDO SELENICO
1906|LODOS ACIDOS
1907|CAL SODADA con más de 4% de hidróxido SODIO
1908|CLORITOS EN SOLUCION
1910|OXIDO DE CALCIO
1911|DIBORANO  COMPRIMIDO
1912|MEZCLAS DE CLORURO DE METILO Y CLORURO DE METILENO
1913|NEON LIQUIDO REFRIGERADO
1914|PROPIONATOS DE BUTILO
1915|CICLOHEXANONA
1916|ETER 2,2'-DICLORODIETILICO
1917|ACRILATO DE ETILO ESTABILIZADO
1918|ISOPROPILBENCENO
1919|ACRILATO DE METILO ESTABILIZADO
1920|NONANOS
1921|PROPILENIMINA ESTABILIZADA
1922|PIRROLIDINA
1923|DITIONITO CALCICO (HIDROSULFITO CALCICO)
1928|BROMURO DE METILMAGNESIO EN ETER ETILICO
1929|DITIONITO  POTASICO (HIDROSULFITO POTASICO)
1931|DITIONITO DE ZINC (CINC) (HIDROSULFITO DE CINC)
1932|CIRCONIO, DESECHOS DE
1935|CIANURO EN SOLUCION, N.E.P.
1938|ACIDO BROMOACETICO
1939|OXIBROMURO DE FOSFORO
1940|ACIDO TIOGLICOLICO
1941|DIBROMODIFLUOMETANO
1942|NITRATO DE AMONIO con un máximo de 0,2% del material combustible, incluyendo cualquier substancia orgánica expresada en equivalente de carbono, con exclusión de cualquier otra substancia añadida
1944|FÓSFOROS   DE    SEGURIDAD    (en estuches, cartones o cajas)
1945|FÓSFOROS DE CERA "VESTA"
1950|AEROSOLES
1951|ARGON LIQUIDO REFRIGERADO
1952|MEZCLA DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO con un máximo de 9% de óxido de etileno
1953|GAS COMPRIMIDO TOXICO, INFLAMABLE, N.E.P.
1954|GAS COMPRIMIDO INFLAMABLE, N.E.P.
1955|GAS COMPRIMIDO TOXICO, N.E.P.
1956|GAS COMPRIMIDO, N.E.P.
1957|DEUTERIO COMPRIMIDO
1958|1,2-DICLORO-1,1,2,2-TETRAFLUORETANO (GAS REFRIGERANTE R 114)
1959|1,1-DIFLUORETILENO (GAS REFRIGERANTE R 1132ª)
1961|ETANO LIQUIDO REFRIGERADO
1962|ETILENO
1963|HELIO LIQUIDO REFRIGERADO
1964|MEZCLA DE HIDROCARBUROS GASEOSOS COMPRIMIDOS, N.E.P.
1965|MEZCLA DE HIDROCARBUROS GASEOSOS LICUADOS, N.E.P.
1966|HIDROGENO LIQUIDO REFRIGERADO
1967|INSECTICIDA GASEOSO TOXICO, N.E.P.
1968|INSECTICIDA GASEOSO, N.E.P.
1969|ISOBUTANO
1970|CRIPTON LIQUIDO REFRIGERADO
1971|METANO COMPRIMIDO o GAS NATURAL COMPRIMIDO con alta proporción de metano
1972|METANO LIQUIDO REFRIGERADO o GAS NATURAL LIQUIDO REFRIGERADO con alta proporción de metano
1973|MEZCLAS DE CLORODIFLUOMETANO Y CLOROPENTAFLUORETANO de punto de ebullición constante, con alrededor de 49% de clorodifluometano (GAS REFRIGERANTE R 502)
1974|CLORODIFLUOBROMOMETANO (GAS REFRIGERANTE R 12B1)
1975|MEZCLA DE OXIDO NITRICO Y TETROXIDO DE DINITROGENO (MEZCLA DE OXIDO NITRICO Y DIOXIDO DE NITROGENO)
1976|OCTAFLUOCICLOBUTANO (GAS REFRIGERANTE RC 318)
1977|NITROGENO LIQUIDO REFRIGERADO
1978|PROPANO
1982|TETRAFLUOROMETANO COMPRIMIDO (GAS REFRIGERANTE R 14 COMPRIMIDO)
1983|1-CLORO-2,2,2-TRIFLUORETANO (GAS REFRIGERANTE R 133ª)
1984|TRIFLUOROMETANO (GAS REFRIGERANTE R 23)
1986|ALCOHOLES TOXICOS INFLAMABLES, N.E.P.
1987|ALCOHOLES, N.E.P.
1988|ALDEHIDOS TOXICOS INFLAMABLES, N.E.P.
1989|ALDEHIDOS, N.E.P.
1990|BENZALDEHIDO
1991|CLOROPRENO ESTABILIZADO
1992|LIQUIDO INFLAMABLE, TOXICO, N.E.P
1993|LIQUIDO INFLAMABLE, TOXICO, N.E.P
1994|HIERRO PENTACARBONILO
1999|ALQUITRANES LIQUIDOS, incluso los aglomerantes para carreteras y los asfaltos rebajados
2000|CELULOIDE en bloques, barras, rollos, hojas, tubos, etc., excepto los desechos
2001|NAFTENATOS DE COBALTO, EN POLVO
2002|CELULOIDE, DESECHOS DE
2004|DIAMIDA MAGNESICA
2006|PLASTICOS A BASE DE NITROCELULOSA QUE EXPERIMENTAN CALENTAMIENTO ESPONTANEO N.E.P.
2008|CIRCONIO EN POLVO, SECO
2009|CIRCONIO SECO, en láminas, tiras o alambre
2010|HIDRURO DE MAGNESIO
2011|FOSFURO DE MAGNESIO
2012|FOSFURO DE POTASIO
2013|FOSFURO DE ESTRONCIO
2014|PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA con no menos de 20% y un máximo de 60% de peróxido de hidrógeno (estabilizada según sea necesario)
2015|PEROXIDO DE HIDROGENO ESTABILIZADO, o PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA ESTABILIZADA con más de 60% de peróxido de hidrógeno
2016|MUNICIONES TOXICAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo
2017|MUNICIONES LACRIMOGENAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo
2018|CLOROANILINAS SOLIDAS
2019|CLOROANILINAS LIQUIDAS
2020|CLOROFENOLES SOLIDOS
2021|CLOROFENOLES LIQUIDOS
2022|ACIDO CRESILICO
2023|EPICLORHIDRINA
2024|MERCURIO, COMPUESTO LIQUIDO N.E.P
2025|MERCURIO, COMPUESTO SOLIDO N.E.P.
2026|FENILMERCURICO, COMPUESTO, N.E.P.
2027|ARSENITO DE SODIO SOLIDO
2028|BOMBAS FUMÍGENAS NO EXPLOSIVAS que contienen un líquido corrosivo, sin dispositivo de cebado
2029|HIDRAZINA ANHIDRA
2030|HIDRAZINA EN SOLUCION ACUOSA con más de 37%, en masa, de hidracina
2031|ACIDO NITRICO, excepto el ácido nítrico fumante rojo, con más de 70% ácido nítrico
2031|ACIDO NITRICO, excepto el ácido nítrico fumante rojo, con no más de 70% ácido nítrico
2032|ACIDO NITRICO FUMANTE ROJO
2033|MONOXIDO DE POTASICO
2034|MEZCLA DE HIDROGENO Y METANO, COMPRIMIDAS
2035|1,1,1‑TRIFLUOROETANO (GAS REFRIGERANTE R 143 a)
2036|XENON
2037|RECIPIENTES PEQUEÑOS QUE CONTIENEN GAS, (CARTUCHOS DE GAS) sin dispositivo de descarga, irrellenables
2038|DINITROTOLUENOS LIQUIDOS
2044|2,2-DIMETILPROPANO diferente del pentano y del isopentano
2045|ISOBUTIRALDEHIDO (ALDEHIDO ISOBUTILICO)
2046|CIMENOS
2048|DICICLOPENTADIENO
2049|DIETILBENCENO
2050|DIISOBUTILENO, COMPUESTOS ISOMERICOS DEL
2051|2‑DIMETILAMINOETANOL
2052|DIPENTENO
2053|METILISOBUTILCARBINOL
2054|MORFOLINA
2055|ESTIRENO MONOMERO ESTABILIZADO
2056|TETRAHIDROFURANO
2057|TRIPROPILENO
2058|VALERILALDEHIDO
2059|NITROCELULOSA EN SOLUCION INFLAMABLE con no más de 12,6%, en masa, de nitrógeno y no más de 55% de nitrocelulosa
2067|ABONOS A BASE DE NITRATO DE AMONICO
2071|ABONOS A BASE DE NITRATO DE AMONICO
2073|AMONIACO EN SOLUCION acuosa de densidad relativa inferior a 0,880 a 15°C, con más de 35% pero no más de 50% de amoníaco
2074|ACRILAMIDA SOLIDA
2075|CLORAL ANHIDRO ESTABILIZADO
2076|CRESOLES LIQUIDOS
2077|alfa-NAFTILAMINA
2078|DIISOCIANATO DE TOLUENO, véase
2079|DIETILENTRIAMINA
2186|CLORURO DE HIDROGENO LIQUIDO REFRIGERADO
2187|DIOXIDO DE CARBONO LIQUIDO REFRIGERADO
2188|ARSINA
2189|DICLOROSILANO
2190|DIFLUORURO DE OXÍGENO, COMPRIMIDO
2191|FLUORURO DE SULFURILO
2192|GERMANIO
2193|HEXAFLUORETANO (GAS REFRIGERANTE R 116)
2194|HEXAFLUORURO DE SELENIO
2195|HEXAFLUORURO DE TELURIO
2196|HEXAFLUORURO DE TUNGSTENO
2197|YODURO DE HIDROGENO ANHIDRO
2198|PENTAFLUORURO DE FOSFORO
2199|FOSFAMINA (FOSFINA)
2200|PROPADIENO ESTABILIZADO
2201|OXIDO NITROSO LIQUIDO REFRIGERADO
2202|SELENIURO DE HIDROGENO ANHIDRO
2203|SILANO
2204|SULFURO DE CARBONILO
2205|ADIPONITRILO
2206|ISOCIANATOS TOXICOS, N.E.P. o ISOCIANATOS EN SOLUCION, TOXICOS, N.E.P.
2208|HIPOCLORITO DE CALCICO EN MEZCLA SECA con más de 10% pero no más de 39% de cloro activo
2209|FORMALDEHIDO EN SOLUCION con un mínimo del 25% de formaldehído
2210|MANEB o PREPARADOS DE MANEB, con un mínimo de 60% de maneb
2211|POLIMERO EN BOLITAS DILATABLES que desprenden vapores inflamables
2212|ASBESTO AZUL (crocidolita) o ASBESTO MARRÓN (amosita, misorita)
2213|PARAFORMALDEHIDO
2214|ANHIDRIDO FTALICO con más de 0,05% de anhídrido maleico
2215|ANHIDRIDO MALEICO
2216|HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA
2217|TORTA OLEAGINOSA con el 1,5% de aceite y el 11% de humedad como máximo
2218|ACIDO ACRILICO ESTABILIZADO
2219|ETER ALILGLICIDILICO (ALIL GLICIDIL ETER)
2222|ANISOL
2224|BENZONITRILO
2225|CLORURO DE BENCENOSULFONILO
2226|BENZOTRICLORURO
2227|METACRILATO DE n-BUTILO ESTABILIZADO
2232|2‑CLOROETANAL
2233|CLOROANISIDINAS
2234|CLOROBENZOTRIFLUORUROS
2235|CLORUROS DE CLOROBENCILO, LIQUIDOS
2236|ISOCIANATO DE 3-CLORO-4-METILFENILO,LIQUIDO
2237|CLORONITROANILINAS
2238|CLOROTOLUENOS
2239|CLOROTOLUIDINAS SOLIDAS
2240|ACIDO CROMOSULFURICO
2241|CICLOHEPTANO
2242|CICLOHEPTENO
2243|ACETATO DE CICLOHEXILO
2244|CICLOPENTANOL
2245|CICLOPENTANONA
2246|CICLOPENTENO
2247|n-DECANO
2248|DI-n-BUTILAMINA
2249|ETER DICLORODIMETILICO SIMETRICO
2250|ISOCIANATOS DE DICLOROFENILO
2251|BICICLO [2.2.1] HEPTA‑2,5‑DIENO ESTABILIZADO (2,5-NORBORNADIENO ESTABILIZADO)
2252|1,2-DIMETOXIETANO
2253|N,N-DIMETILANILINA
2254|FOSFOROS RESISTENTES AL VIENTO
2256|CICLOHEXENO
2257|POTASIO
2258|1,2-PROPILENDIAMINA
2259|TRIETILENTETRAMINA
2260|TRIPROPILAMINA
2261|XILENOLES SOLIDOS
2262|CLORURO DE DIMETILCARBAMOILO
2263|DIMETILCICLOHEXANOS
2264|N,N DIMETIL-CICLOHEXILAMINA
2265|N,N-DIMETILFORMAMIDA
2266|DIMETIL-N-PROPILAMINA
2267|CLORURO DE DIMETILTIOFOSFORILO
2269|3,3' IMINODIPROPILAMINA
2270|ETILAMINA EN SOLUCION ACUOSA con no menos de 50% pero no más de 70% de etilamina
2271|ETILAMILCETONA
2272|N-ETILANILINA
2273|2-ETILANILINA
2274|N-ETIL-N-BENCILANILINA
2275|2-ETILBUTANOL
2276|2-ETILHEXILAMINA
2277|METACRILATO DE ETILO ESTABILIZADO
2278|n-HEPTENO
2279|HEXACLOROBUTADIENO
2280|HEXAMETILENDIAMINA SOLIDA
2281|DIISOCIANATO DE HEXAMETILENO
2282|HEXANOLES
2283|METACRILATO DE ISOBUTILO ESTABILIZADO
2284|ISOBUTIRONITRILO
2285|ISOCIANATOBENZOTRIFLUORUROS
2286|PENTAMETILHEPTANO
2287|ISOHEPTENOS
2288|ISOHEXENOS
2289|ISOFORONDIAMINA
2290|DIISOCIANATO DE ISOFORONA
2291|COMPUESTO DE PLOMO SOLUBLE, N.E.P.
2293|4-METOXI-4-METIL-2-PENTANONA
2294|N-METILANILINA
2295|CLOROACETATO DE METILO
2296|METILCICLOHEXANO
2297|METILCICLOHEXANONA
2298|METILCICLOPENTANO
2299|DICLOROACETATO DE METILO
2300|2-METIL-5-ETILPIRIDINA
2301|2-METILFURANO
2302|5-METIL-2-HEXANONA
2303|ISOPROPENILBENCENO
2304|NAFTALENO FUNDIDO
2305|ACIDO NITROBENCENOSULFONICO
2306|NITROBENZOTRIFLUORUROS LIQUIDOS
2307|3-NITRO-4-CLOROBENZOTRIFLUORURO
2308|ACIDO NITROSILSULFURICO LIQUIDO
2309|OCTADIENO
2310|PENTANO‑2,4‑DIENO
2311|FENETIDINAS
2312|FENOL FUNDIDO
2313|PICOLINAS
2315|DIFENILOS POLICLORADOS LIQUIDOS
2316|CUPROCIANURO DE SODIO SOLIDO
2317|CUPROCIANURO DE SODIO EN SOLUCION
2318|HIDROSULFURO DE SODIO (SULFHIDRATO SODIO) con menos de 25% de agua de cristalización
2319|HIDROCARBUROS TERPENICOS, N.E.P.
2320|TETRAETILENPENTAMINA
2321|TRICLOROBENCENOS LIQUIDOS
2322|TRICLOROBUTENO
2323|FOSFITO TRIETILICO
2324|TRIISOBUTILENO
2325|1,3,5-TRIMETILBENCENO
2326|TRIMETILCICLOHEXILAMINA
2327|TRIMETILHEXAMETILENDIAMINAS
2328|DIISOCIANATO TRIMETILHEXAMETILENO
2329|FOSFITO DE TRIMETILO
2330|UNDECANO
2331|CLORURO DE ZINC ANHIDRO
2332|ACETALDOXIMA
2333|ACETATO DE ALILO
2334|ALILAMINA
2335|ALIL ETIL ETER
2336|FORMIATO DE ALILO
2337|FENILMERCAPTANO
2338|BENZOTRIFLUORURO
2339|2-BROMOBUTANO
2340|2-BROMOETIL ETIL ETER
2341|1-BROMO-3-METILBUTANO
2342|BROMOMETILPROPANOS
2343|2-BROMOPENTANO
2344|BROMOPROPANOS
2345|3-BROMOPROPINO
2346|BUTANODIONA
2347|BUTILMERCAPTANO
2348|ACRILATOS DE BUTILO ESTABILIZADOS
2350|BUTIL METIL ETER
2351|NITRITOS DE BUTILO
2352|BUTIL VINIL ETER ESTABILIZADO
2353|CLORURO DE BUTIRILO
2354|CLOROMETIL ETIL ETER
2356|2-CLOROPROPANO
2357|CICLOHEXILAMINA
2358|CICLOOCTATETRAENO
2359|DIALILAMINA
2360|ETER DIALILICO
2361|DIISOBUTILAMINA
2362|1,1-DICLOROETANO
2363|ETILMERCAPTANO
2364|n-PROPILBENCENO
2366|CARBONATO DE DIETILO
2367|alfa-METILVALERALDEHIDO
2368|alfa-PINENO
2370|1-HEXENO
2371|ISOPENTENOS
2372|1,2-DI-(DIMETILAMINO) ETANO
2373|DIETOXIMETANO
2374|3,3-DIETOXIPROPENO
2375|SULFURO DE DIETILO
2376|2,3-DIHIDROPIRANO
2377|1,1-DIMETOXIETANO
2378|2-DIMETILAMINOACETONITRILO
2379|1,3-DIMETILBUTILAMINA
2380|DIMETILDIETOXISILANO
2381|DISULFURO DE DIMETILO
2382|DIMETILHIDRAZINA SIMETRICA
2383|DIPROPILAMINA
2384|ETER DI-n-PROPILICO
2385|ISOBUTIRATO DE ETILO
2386|1-ETILPIPERIDINA
2387|FLUOROBENCENO
2388|FLUOROTOLUENOS
2389|FURANO
2390|2-YODOBUTANO
2391|YODOMETILPROPANOS
2392|YODOPROPANOS
2393|FORMIATO DE ISOBUTILO
2394|PROPIONATO DE ISOBUTILO
2395|CLORURO DE ISOBUTIRILO
2396|METACRILALDEHIDO ESTABILIZADO
2397|3-METIL-2-BUTANONA
2398|METIL-terc-BUTILETER
2399|1-METILPIPERIDINA
2400|ISOVALERATO DE METILO
2401|PIPERIDINA
2402|PROPANOTIOLES
2403|ACETATO DE ISOPROPENILO
2404|PROPIONITRILO
2405|BUTIRATO DE ISOPROPILO
2406|ISOBUTIRATO DE ISOPROPILO
2407|CLOROFORMIATO DE ISOPROPILO
2409|PROPIONATO DE ISOPROPILO
2410|1,2,3,6-TETRAHIDROPIRIDINA
2411|BUTIRONITRILO
2412|TETRAHIDROTIOFENO
2413|ORTOTITANATO TETRAPROPILICO
2414|TIOFENO
2416|BORATO DE TRIMETILO
2417|FLUORURO DE CARBONILO
2418|TETRAFLUORURO DE AZUFRE
2419|BROMOTRIFLUORETILENO
2420|HEXAFLUOROACETONA
2421|TRIOXIDO DE NITROGENO
2422|2-OCTAFLUOBUTENO (GAS REFRIGERANTE R 1318)
2424|OCTAFLUOROPROPANO (GAS REFRIGERANTE R 218)
2426|NITRATO DE AMONIO LIQUIDO (en solución concentrada caliente)
2427|CLORATO DE POTASIO EN SOLUCION ACUOSA
2428|CLORATO DE SODIO EN SOLUCION ACUOSA
2429|CLORATO DE CALCIO EN SOLUCION ACUOSA
2430|ALQUILFENOLES SOLIDOS, N.E.P. (incluidos los homólogos C2-C12)
2431|ANISIDINAS
2432|N,N-DIETILANILINA
2433|CLORONITROTOLUENOS LIQUIDOS
2434|DIBENCILDICLOROSILANO
2435|ETILFENILDICLOROSILANO
2436|ACIDO TIOACETICO
2437|METILFENILDICLOROSILANO
2438|CLORURO DE TRIMETILACETILO
2439|HIDROGENODIFLUORURO DE SODIO
2440|CLORURO ESTANICO PENTAHIDRATADO
2441|TRICLORURO DE TITANIO PIROFORICO, o TRICLORURO DE TITANIO PIROFORICO EN MEZCLA
2442|CLORURO DE TRICLOROACETILO
2443|OXITRICLORURO DE VANADIO
2444|TETRACLORURO DE VANADIO
2446|NITROCRESOLES SOLIDO
2447|FOSFORO BLANCO FUNDIDO
2448|AZUFRE FUNDIDO
2451|TRIFLUORURO DE NITROGENO
2452|ETILACETILENO ESTABILIZADO
2453|FLUORURO DE ETILO (GAS REFRIGERANTE R 161)
2454|FLUORURO DE METILO (GAS REFRIGERANTE R 41)
2455|NITRITO DE METILO
2456|2-CLOROPROPENO
2457|2,3-DIMETILBUTANO
2458|HEXADIENO
2459|2-METIL-1-BUTENO
2460|2-METIL-2-BUTENO
2461|METILPENTADIENO
2463|HIDRURO DE ALUMINICO
2464|NITRATO DE BERILIO
2465|ACIDO DICLOROISOCIANURICO SECO, o ACIDO DICLOROISOCIANURICO, SALES DEL
2466|SUPEROXIDO DE POTASIO
2468|ACIDO TRICLOROISOCIANURICO SECO
2469|BROMATO DE ZINC
2470|FENILACETONITRILO LIQUIDO
2471|TETROXIDO DE OSMIO
2473|ARSANILATO DE SODIO
2474|TIOFOSGENO
2475|TRICLORURO DE VANADIO
2477|ISOTIOCIANATO DE METILO
2478|ISOCIANATOS INFLAMABLES, TOXICOS, N.E.P., o ISOCIANATOS EN SOLUCION, INFLAMABLES, TOXICOS, N.E.P.
2480|ISOCIANATO DE METILO
2481|ISOCIANATO DE ETILO
2482|ISOCIANATO DE n-PROPILO
2483|ISOCIANATO DE ISOPROPILO
2484|ISOCIANATO DE terc-BUTILO
2485|ISOCIANATO DE n-BUTILO
2486|ISOCIANATO DE ISOBUTILO
2487|ISOCIANATO DE FENILO
2488|ISOCIANATO DE CICLOHEXILO
2490|ETER DICLOROISOPROPíLICO
2491|ETANOLAMINA o ETANOLAMINA EN SOLUCION
2493|HEXAMETILENIMINA
2495|PENTAFLUORURO DE YODO
2496|ANHIDRIDO PROPIONICO
2498|1,2,3,6-TETRAHIDROBENZALDEHIDO
2501|OXIDO DE TRI-(1-AZIRIDINIL) FOSFINA EN SOLUCION
2502|CLORURO DE VALERILO
2503|TETRACLORURO DE CIRCONIO
2504|TETRABROMOETANO
2505|FLUORURO DE AMONIO
2506|SULFATO ACIDO DE AMONIO
2507|ACIDO CLOROPLATINICO SOLIDO
2508|PENTACLORURO DE MOLIBDENO
2509|SULFATO ACIDO DE POTASIO
2511|ACIDO 2‑CLOROPROPIONICO
2512|AMINOFENOLES (o-, m-, p-)
2513|BROMURO DE BROMOACETILO
2514|BROMOBENCENO
2515|BROMOFORMO
2516|TETRABROMURO DE CARBONO
2517|1‑CLORO‑1,1‑DIFLUOROETANO (GAS REFRIGERANTE R 142 b)
2518|1,5,9-CICLODODECATRIENO
2520|CICLOOCTADIENOS
2521|DICETENO ESTABILIZADO
2522|METACRILATO DE 2-DIMETILAMINOETILICO
2524|ORTOFORMIATO DE ETILO
2525|OXALATO DE ETILO
2526|FURFURILAMINA
2527|ACRILATO DE ISOBUTILO ESTABILIZADO
2528|ISOBUTIRATO DE ISOBUTILO
2529|ACIDO ISOBUTIRICO
2531|ACIDO METACRILICO ESTABILIZADO
2533|TRICLOROACETATO DE METILO
2534|METILCLOROSILANO
2535|4-METILMORFOLINA (N‑METILMORFOLINA)
2536|METILTETRAHIDROFURANO
2538|NITRONAFTALENO
2541|TERPINOLENO
2542|TRIBUTILAMINA
2545|HAFNIO EN POLVO, SECO
2546|TITANIO EN POLVO SECO
2547|SUPEROXIDO DE  SODIO
2548|PENTAFLUORURO DE CLORO
2552|HIDRATO DE HEXAFLUORACETONA, LIQUIDO
2554|CLORURO DE METILALILO
2555|NITROCELULOSA  CON no menos de 25%, en masa, de AGUA.
2556|NITROCELULOSA CON no menos de 25%, en masa, de ALCOHOL y un máximo de 12,6%, en masa seca, de nitrógeno
2557|NITROCELULOSA, con no menos de 12,6%, en masa seca, de nitrógeno, MEZCLA CON o SIN PLASTIFICANTE, CON o SIN PIGMENTO
2558|EPIBROMHIDRINA
2560|2-METIL-2-PENTANOL
2561|3-METIL-1-BUTENO
2564|ACIDO TRICLOROACETICO EN SOLUCION
2565|DICICLOHEXILAMINA
2567|PENTACLOROFENATO DE SODIO
2570|CADMIO, COMPUESTO DE
2571|ACIDOS ALQUILSULFURICOS
2572|FENILHIDRAZINA
2573|CLORATO DE TALIO
2574|FOSFATO DE TRICRESILO con más de 3% de isómero orto
2576|OXIBROMURO DE FOSFORO, FUNDIDO
2577|CLORURO DE FENILACETILO
2578|TRIOXIDO DE FOSFORO
2579|PIPERAZINA
2580|BROMURO DE ALUMINIO EN SOLUCION
2581|CLORURO DE ALUMINIO EN SOLUCION
2582|CLORURO FERRICO EN SOLUCION
2583|ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con más de 5% de ácido sulfúrico libre
2584|ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con más de 5% de ácido sulfúrico libre
2585|ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con un máximo de 5% de ácido sulfúrico libre
2586|ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con un máximo de 5% de ácido sulfúrico libre
2587|BENZOQUINONA
2588|PLAGUICIDA  SOLIDO,TOXICO, N.E.P.
2589|CLOROACETATO DE VINILO
2590|ASBESTO BLANCO (crisotilo, actinolita, antofilita, tremolita)
2591|XENON LIQUIDO REFRIGERADO
2599|CLOROTRIFLUOROMETANO Y TRIFLUOROMETANO EN MEZCLA AZEOTROPICA con aproximadamente el 60% de clorotrifluorometano (GAS REFRIGERANTE R 503)
2601|CICLOBUTANO
2602|DICLORODIFLUOMETANO Y DIFLUORETANO EN MEZCLA AZEOTROPICA con aproximadamente el 74% de diclorodifluometano (GAS REFRIGERANTE R 500)
2603|CICLOHEPTATRIENO
2604|DIETILETERATO DE TRIFLUORURO DE BORO
2605|ISOCIANATO DE METOXIMETILO
2606|ORTOSILICATO DE METILO
2607|DIMERO DE LA ACROLEINA ESTABILIZADO
2608|NITROPROPANOS
2609|BORATO DE TRIALILO
2610|TRIALILAMINA
2611|CLORHIDRINA  PROPILENICA
2612|METIL PROPIL ETER
2614|ALCOHOL METALILICO
2615|ETIL PROPIL ETER
2616|BORATO DE TRIISOPROPILO
2617|METILCICLOHEXANOLES inflamables
2618|VINILTOLUENOS ESTABILIZADOS
2619|BENCILDIMETILAMINA
2620|BUTIRATOS DE AMILO
2621|ACETILMETILCARBINOL
2622|GLICIDALDEHIDO
2623|YESCAS SOLIDAS con un líquido inflamable
2624|SILICIURO DE MAGNESIO
2626|ACIDO CLÓRICO EN SOLUCIÓN ACUOSA con un máximo del 10% de ácido clórico
2627|NITRITOS INORGANICOS, N.E.P.
2628|FLUOROACETATO DE POTASIO
2629|FLUOROACETATO DE SODIO
2630|SELENIATOS o SELENITOS
2642|ACIDO FLUOROACETICO
2643|BROMOACETATO DE METILO
2644|YODURO DE METILO
2645|BROMURO DE FENACILO
2646|HEXACLOROCICLOPENTADIENO
2647|MALONONITRILO
2648|1,2-DIBROMO-3-BUTANONA
2649|1,3-DICLOROACETONA
2650|1,1-DICLORO-1-NITROETANO
2651|4,4'-DIAMINODIFENILMETANO
2653|YODURO DE BENCILO
2655|FLUOROSILICATO DE POTASIO
2656|QUINOLEINA
2657|DISULFURO DE SELENIO
2659|CLOROACETATO DE SODIO
2660|NITROTOLUIDINAS (MONO)
2661|HEXACLOROACETONA
2664|DIBROMOMETANO
2667|BUTILTOLUENOS
2668|CLOROACETONITRILO
2669|CLOROCRESOLES EN SOLUCION
2670|CLORURO  CIANÚRICO
2671|AMINOPIRIDINAS (o-, m-, p-)
2672|AMONIACO EN SOLUCION acuosa de densidad relativa comprendida entre 0,880 y 0,957 a 15°C, con más de 10% pero no más de 35% de amoníaco
2673|2-AMINO-4-CLOROFENOL
2674|FLUOROSILICATO DE SODIO
2676|ESTIBINA
2677|HIDROXIDO DE RUBIDIO EN SOLUCION
2678|HIDROXIDO DE RUBIDIO
2679|HIDROXIDO DE LITIO EN SOLUCION
2680|HIDROXIDO DE LITIO
2681|HIDROXIDO DE CESIO EN SOLUCION
